SP_41.csv,SP_42.csv,SP_43.csv,SP_44.csv,SP_45.csv,SP_46.csv,SP_47.csv,SP_48.csv,SP_49.csv,SP_50.csv,SP_51.csv,SP_52.csv,SP_53.csv,SP_54.csv,SP_55.csv
7563.0000,7145.0000,7166.5000,6573.5000,8119.0000,7561.5000,8894.0000,8318.0000,8127.5000,6515.5000,7838.0000,6951.0000,6454.0000,7606.5000,7113.5000
7369.5000,7003.5000,7037.0000,6381.5000,7858.0000,7455.5000,8717.0000,8155.0000,7977.0000,6357.0000,7645.5000,6778.5000,6397.0000,7403.0000,6952.0000
7167.0000,6809.5000,6785.5000,6185.5000,7651.5000,7233.5000,8441.0000,7856.0000,7775.5000,6134.0000,7385.5000,6537.5000,6138.5000,7186.0000,6723.0000
6925.0000,6542.0000,6507.5000,5952.0000,7438.5000,7018.0000,8228.0000,7653.5000,7498.0000,6019.5000,7220.5000,6426.5000,6031.5000,6992.5000,6597.0000
6809.5000,6444.5000,6409.5000,5838.0000,7360.0000,6860.5000,8094.0000,7568.0000,7399.5000,5881.0000,7207.0000,6292.0000,5912.0000,6829.5000,6477.5000
6665.0000,6312.5000,6251.0000,5741.5000,7184.5000,6809.5000,7993.5000,7465.5000,7373.5000,5772.5000,7005.0000,6246.0000,5889.5000,6732.5000,6322.5000
6596.0000,6253.0000,6220.0000,5663.5000,7146.0000,6591.5000,7878.5000,7318.5000,7167.0000,5816.5000,6955.5000,6126.5000,5770.0000,6565.0000,6255.5000
6469.5000,6139.5000,6167.5000,5544.0000,7034.0000,6582.5000,7790.0000,7280.0000,7128.5000,5714.0000,6905.0000,6078.0000,5669.5000,6467.0000,6161.0000
6418.0000,6074.5000,6025.5000,5542.0000,6917.0000,6591.5000,7694.0000,7176.5000,7098.5000,5614.5000,6822.0000,5940.5000,5605.5000,6452.5000,6108.0000
6404.0000,6056.0000,6060.5000,5520.5000,6995.5000,6509.5000,7588.5000,7171.5000,6959.5000,5653.5000,6752.0000,5938.5000,5604.0000,6343.0000,5998.0000
6334.5000,6036.5000,5987.5000,5464.0000,6881.5000,6424.5000,7649.0000,7120.5000,6933.0000,5590.0000,6657.5000,5866.0000,5528.5000,6334.5000,6026.0000
6375.5000,5975.5000,5975.0000,5459.5000,6813.0000,6459.0000,7570.5000,7144.0000,6879.5000,5646.0000,6693.0000,5921.0000,5535.5000,6334.5000,6048.0000
6316.0000,6030.5000,6000.5000,5459.0000,6780.0000,6420.5000,7501.5000,7023.0000,6853.0000,5587.0000,6668.5000,5856.0000,5537.5000,6342.5000,6012.0000
6211.5000,6078.5000,6003.0000,5448.0000,6830.0000,6437.5000,7529.0000,7037.0000,6919.0000,5624.0000,6652.0000,5804.0000,5524.5000,6314.5000,5998.0000
6344.0000,5980.0000,5990.5000,5410.5000,6818.0000,6396.5000,7512.0000,7024.0000,6840.5000,5562.5000,6619.0000,5887.5000,5524.0000,6336.5000,5979.0000
6371.5000,6070.0000,6027.0000,5499.0000,6913.0000,6479.0000,7636.0000,7081.0000,6931.0000,5645.5000,6720.0000,5867.5000,5513.0000,6430.0000,6025.0000
6415.0000,6087.0000,6098.0000,5554.0000,6971.5000,6592.0000,7618.5000,7212.0000,7021.5000,5700.0000,6760.0000,6009.0000,5602.0000,6468.0000,6096.0000
6481.0000,6250.0000,6177.5000,5663.0000,7049.0000,6560.0000,7747.0000,7318.5000,7105.0000,5763.0000,6920.0000,6001.5000,5683.5000,6451.0000,6198.5000
6604.5000,6295.0000,6285.5000,5660.5000,7175.5000,6793.0000,7784.5000,7383.5000,7191.0000,5806.5000,6952.5000,6116.5000,5737.5000,6667.5000,6283.5000
6814.5000,6427.5000,6308.5000,5787.5000,7218.5000,6846.5000,7998.5000,7489.5000,7328.5000,5948.5000,7097.0000,6209.5000,5910.0000,6737.5000,6431.0000
6897.5000,6561.5000,6432.0000,5869.0000,7418.0000,6964.0000,8199.0000,7679.0000,7507.0000,5965.0000,7244.5000,6396.0000,6022.0000,6898.5000,6521.0000
7051.0000,6748.5000,6574.0000,5996.5000,7570.5000,7203.0000,8423.0000,7862.0000,7748.5000,6162.0000,7440.0000,6524.0000,6234.5000,7086.0000,6719.0000
7279.5000,6894.5000,6739.0000,6193.0000,7819.0000,7350.5000,8607.5000,8132.5000,7856.5000,6216.0000,7712.5000,6820.5000,6374.5000,7340.0000,6869.5000
7411.5000,6989.5000,6818.0000,6225.0000,7910.5000,7461.0000,8768.0000,8172.0000,7982.0000,6340.5000,7855.5000,6822.5000,6518.0000,7432.0000,7012.5000
7403.5000,7089.0000,6803.0000,6334.0000,7978.0000,7503.5000,8851.5000,8246.0000,7993.0000,6303.0000,7921.5000,6890.0000,6565.0000,7476.0000,7101.5000
7333.0000,6956.0000,6724.0000,6168.0000,7866.5000,7387.5000,8688.0000,8223.5000,7944.0000,6224.0000,7791.5000,6843.0000,6484.0000,7412.0000,7065.0000
7266.5000,6936.0000,6620.0000,6164.0000,7859.5000,7335.5000,8593.5000,8098.0000,7824.5000,6212.5000,7729.0000,6756.5000,6439.0000,7336.0000,6903.5000
7089.0000,6738.5000,6544.5000,5945.0000,7527.5000,7188.5000,8332.5000,7885.0000,7629.5000,6021.0000,7486.0000,6526.5000,6279.5000,7130.5000,6754.5000
6827.0000,6548.0000,6427.5000,5832.0000,7329.5000,6951.5000,8140.0000,7629.5000,7431.5000,5905.5000,7247.0000,6447.5000,6014.5000,7002.0000,6572.0000
6723.0000,6429.0000,6302.0000,5764.5000,7221.0000,6864.0000,7938.0000,7482.5000,7233.0000,5840.0000,7029.0000,6277.0000,5908.5000,6798.5000,6402.5000
6562.0000,6227.5000,6234.5000,5669.5000,7097.5000,6633.5000,7653.5000,7218.5000,7057.5000,5679.0000,6859.5000,6081.5000,5718.0000,6578.0000,6246.5000
6458.0000,6066.5000,6050.0000,5497.0000,6869.5000,6487.0000,7532.0000,7108.0000,6898.0000,5643.5000,6717.5000,5915.0000,5556.0000,6457.5000,6070.5000
6246.0000,5992.5000,6022.0000,5463.0000,6766.0000,6323.0000,7437.5000,6984.0000,6818.5000,5559.5000,6591.0000,5849.5000,5513.5000,6314.0000,5984.0000
6276.0000,5899.0000,5992.0000,5460.5000,6671.0000,6234.0000,7359.0000,6878.5000,6797.5000,5495.0000,6493.0000,5779.0000,5445.0000,6316.5000,5933.5000
6124.0000,5812.0000,5886.0000,5389.5000,6613.0000,6243.0000,7232.5000,6802.0000,6654.5000,5507.5000,6452.5000,5692.5000,5367.5000,6169.5000,5880.0000
6083.0000,5793.0000,5842.5000,5361.5000,6604.5000,6194.5000,7197.0000,6734.0000,6575.0000,5410.5000,6342.5000,5646.5000,5324.5000,6142.5000,5807.0000
6007.5000,5777.0000,5767.0000,5355.5000,6521.0000,6134.5000,7170.5000,6731.5000,6587.5000,5465.5000,6364.0000,5653.5000,5311.5000,6087.5000,5751.0000
6057.0000,5750.5000,5802.0000,5287.5000,6524.5000,6149.0000,7168.5000,6693.5000,6539.5000,5349.0000,6362.0000,5592.0000,5260.0000,6056.0000,5744.0000
6035.0000,5760.0000,5818.5000,5238.5000,6543.5000,6122.5000,7114.0000,6714.0000,6602.0000,5345.5000,6367.0000,5558.0000,5266.0000,6026.0000,5668.5000
6019.0000,5743.5000,5753.0000,5277.5000,6461.0000,6120.0000,7085.0000,6694.0000,6452.0000,5331.0000,6256.5000,5600.0000,5230.0000,5941.5000,5613.0000
6026.5000,5694.0000,5797.0000,5281.0000,6504.5000,6107.0000,7093.0000,6702.0000,6548.0000,5470.0000,6324.5000,5586.0000,5229.0000,6012.5000,5676.5000
6086.0000,5770.0000,5873.0000,5344.0000,6495.5000,6154.0000,7109.0000,6670.5000,6497.0000,5350.0000,6322.0000,5621.0000,5256.0000,6106.5000,5688.0000
5966.0000,5712.5000,5811.0000,5245.5000,6474.5000,6150.5000,7080.5000,6655.5000,6550.0000,5298.0000,6343.5000,5622.0000,5216.0000,6023.0000,5726.5000
6025.0000,5749.0000,5827.0000,5253.5000,6584.5000,6169.5000,7187.0000,6686.0000,6658.5000,5402.0000,6301.0000,5688.5000,5233.5000,6100.0000,5686.0000
6116.5000,5820.0000,5795.0000,5278.5000,6565.0000,6196.0000,7173.0000,6750.0000,6646.5000,5416.0000,6377.0000,5645.0000,5307.5000,6115.5000,5773.5000
6117.5000,5758.5000,5831.5000,5275.5000,6588.0000,6207.0000,7213.5000,6749.5000,6659.5000,5429.0000,6408.5000,5659.5000,5353.0000,6180.0000,5755.0000
6101.5000,5838.0000,5813.0000,5237.0000,6599.5000,6267.5000,7257.0000,6736.5000,6659.0000,5394.0000,6445.5000,5662.0000,5277.5000,6105.0000,5738.0000
6104.5000,5849.5000,5824.5000,5334.0000,6639.5000,6203.5000,7216.0000,6789.5000,6635.0000,5460.5000,6484.5000,5659.0000,5364.0000,6099.5000,5812.0000
6097.5000,5818.5000,5771.5000,5271.5000,6581.0000,6185.5000,7212.5000,6753.0000,6669.0000,5378.0000,6414.5000,5642.0000,5315.5000,6171.0000,5784.0000
6150.0000,5779.5000,5790.5000,5290.5000,6622.5000,6189.5000,7244.0000,6799.0000,6630.0000,5373.5000,6502.5000,5709.0000,5367.5000,6174.0000,5782.5000
6094.5000,5859.0000,5810.5000,5326.0000,6663.5000,6256.5000,7311.5000,6845.5000,6686.0000,5467.0000,6443.5000,5707.0000,5387.5000,6197.0000,5847.0000
6231.0000,5898.5000,5877.5000,5346.0000,6662.5000,6305.5000,7423.5000,6929.5000,6769.5000,5488.5000,6546.0000,5778.0000,5417.0000,6211.5000,5813.0000
6123.0000,5840.0000,5886.0000,5329.5000,6676.0000,6225.5000,7350.5000,6894.0000,6751.0000,5476.0000,6556.0000,5717.0000,5420.0000,6153.0000,5819.5000
6243.0000,5925.5000,5883.5000,5420.0000,6775.0000,6426.0000,7414.5000,6912.5000,6768.0000,5486.5000,6591.0000,5812.5000,5447.5000,6229.0000,5913.0000
6259.0000,5966.5000,5930.0000,5361.0000,6681.0000,6389.5000,7403.5000,6969.5000,6813.5000,5501.0000,6567.0000,5770.0000,5494.0000,6312.5000,5901.5000
6346.0000,5970.5000,5955.0000,5508.0000,6852.0000,6397.0000,7611.5000,7056.0000,6882.0000,5567.0000,6705.5000,5861.5000,5553.5000,6408.5000,5943.0000
6349.5000,6059.0000,5964.5000,5486.5000,6892.0000,6441.0000,7585.0000,7133.5000,6899.0000,5577.0000,6681.5000,5854.5000,5600.0000,6320.0000,6050.5000
6365.0000,6090.5000,6068.5000,5495.0000,6877.5000,6480.5000,7614.5000,7120.0000,6911.5000,5595.5000,6707.0000,5941.0000,5595.5000,6419.5000,6035.5000
6415.5000,6209.0000,6005.0000,5542.0000,6983.5000,6564.5000,7707.5000,7184.0000,7021.0000,5622.5000,6856.0000,5973.0000,5647.5000,6490.0000,6137.0000
6407.5000,6167.0000,6006.0000,5476.5000,6944.0000,6585.0000,7740.0000,7254.0000,7039.5000,5655.5000,6825.0000,5978.5000,5661.0000,6502.5000,6165.5000
6476.0000,6189.0000,6096.0000,5558.0000,7068.0000,6632.0000,7781.0000,7299.5000,7118.0000,5688.0000,6924.5000,6066.0000,5735.0000,6578.5000,6150.5000
6495.5000,6254.0000,6127.0000,5546.0000,7091.5000,6699.5000,7934.5000,7408.5000,7123.5000,5744.5000,7014.5000,6179.5000,5763.5000,6630.0000,6282.0000
6616.5000,6304.5000,6166.0000,5614.0000,7105.0000,6750.0000,7898.0000,7489.0000,7245.5000,5675.5000,7047.0000,6147.5000,5798.5000,6665.5000,6266.5000
6688.0000,6357.0000,6220.5000,5647.0000,7229.5000,6803.0000,8011.0000,7484.0000,7290.0000,5748.5000,7122.0000,6208.5000,5844.5000,6710.0000,6385.0000
6695.5000,6310.0000,6187.5000,5623.0000,7216.5000,6835.5000,8115.5000,7553.0000,7308.5000,5791.0000,7134.5000,6279.0000,5863.5000,6743.5000,6432.0000
6730.0000,6483.5000,6248.0000,5717.0000,7357.0000,6850.5000,8215.5000,7631.0000,7370.0000,5864.5000,7204.0000,6246.0000,5965.5000,6824.5000,6434.5000
6823.0000,6564.5000,6312.0000,5799.0000,7432.0000,7008.0000,8246.5000,7831.0000,7533.0000,5883.0000,7317.5000,6452.5000,6089.0000,6939.5000,6530.5000
6901.0000,6672.5000,6411.5000,5854.5000,7503.0000,7112.5000,8356.5000,7902.5000,7612.5000,5935.0000,7393.5000,6499.0000,6157.0000,7018.5000,6646.0000
6979.0000,6740.5000,6398.5000,5883.5000,7596.5000,7153.5000,8466.5000,7960.5000,7637.5000,6017.5000,7525.0000,6523.5000,6208.5000,7061.5000,6685.0000
7173.0000,6793.0000,6505.0000,5977.5000,7713.0000,7255.5000,8574.5000,8020.5000,7809.0000,6044.0000,7602.5000,6637.5000,6336.0000,7227.5000,6769.0000
7223.0000,6886.5000,6623.5000,5966.0000,7848.0000,7322.0000,8789.5000,8215.5000,7963.5000,6115.5000,7715.5000,6705.5000,6386.5000,7321.0000,6949.0000
7298.5000,7028.0000,6619.0000,6083.5000,7852.5000,7470.0000,8889.0000,8315.0000,7998.5000,6184.0000,7862.0000,6882.0000,6520.0000,7375.5000,7045.5000
7426.5000,7066.0000,6678.0000,6135.0000,7987.0000,7515.0000,9003.5000,8396.5000,8106.5000,6268.0000,7986.5000,6858.0000,6535.5000,7497.5000,7152.5000
7503.0000,7179.5000,6775.5000,6201.5000,8127.5000,7692.0000,9200.0000,8617.5000,8267.5000,6391.5000,8101.5000,7100.0000,6690.5000,7621.5000,7342.0000
7670.5000,7274.5000,6828.5000,6285.0000,8284.0000,7757.5000,9339.0000,8704.5000,8367.0000,6365.0000,8250.5000,7216.0000,6778.5000,7788.0000,7296.5000
7811.0000,7429.5000,6957.5000,6391.5000,8420.5000,7969.0000,9522.0000,8887.5000,8502.0000,6489.0000,8307.5000,7350.0000,6862.5000,7791.5000,7456.0000
7942.5000,7563.5000,6998.5000,6375.5000,8524.0000,7961.5000,9618.0000,9011.0000,8635.0000,6599.5000,8509.0000,7404.0000,6962.0000,7940.5000,7660.5000
7972.5000,7649.0000,7082.5000,6499.5000,8772.0000,8223.0000,9876.0000,9219.5000,8871.5000,6660.5000,8667.0000,7515.5000,7129.5000,8089.5000,7687.5000
8183.0000,7802.0000,7226.5000,6640.5000,8867.5000,8261.5000,10107.5000,9364.0000,8989.5000,6797.5000,8925.0000,7727.5000,7317.0000,8294.5000,7863.0000
8363.0000,8001.0000,7335.5000,6758.0000,9038.5000,8556.5000,10289.0000,9640.0000,9180.5000,6887.0000,9060.5000,7868.0000,7447.0000,8547.5000,8093.0000
8615.0000,8165.0000,7524.0000,6823.0000,9192.5000,8744.5000,10581.0000,9895.0000,9452.5000,7058.5000,9293.5000,8097.0000,7658.5000,8706.5000,8341.5000
8805.0000,8430.5000,7603.0000,6960.0000,9469.0000,8912.5000,10817.5000,10096.0000,9616.5000,7181.0000,9536.5000,8237.5000,7923.5000,8904.0000,8489.5000
8963.0000,8640.5000,7786.0000,7093.0000,9751.0000,9123.0000,11161.0000,10473.5000,9844.5000,7355.5000,9834.0000,8492.0000,8022.5000,9122.5000,8663.5000
9257.0000,8887.5000,7931.5000,7299.0000,9959.0000,9430.5000,11547.5000,10706.5000,10251.5000,7500.0000,10082.5000,8765.5000,8278.0000,9445.5000,8967.0000
9636.0000,9168.0000,8191.5000,7482.0000,10395.0000,9757.5000,11985.0000,11240.5000,10623.5000,7694.0000,10508.0000,9066.0000,8620.5000,9914.0000,9347.0000
9916.0000,9481.0000,8438.0000,7723.0000,10812.0000,10195.0000,12488.0000,11713.0000,10971.5000,7918.0000,10890.0000,9413.5000,8952.0000,10216.0000,9716.5000
10368.5000,9951.5000,8654.5000,8011.5000,11286.5000,10660.5000,13072.5000,12258.5000,11572.5000,8257.0000,11370.0000,9854.0000,9334.5000,10657.5000,10137.5000
10847.0000,10381.0000,9046.5000,8279.0000,11766.0000,11067.5000,13828.0000,12904.5000,12055.0000,8540.5000,12003.5000,10363.5000,9858.5000,11165.5000,10636.5000
11485.5000,10970.0000,9393.0000,8664.5000,12504.5000,11744.0000,14648.5000,13664.5000,12773.5000,8918.5000,12680.5000,10863.0000,10439.0000,11847.5000,11260.0000
12145.0000,11645.0000,9819.5000,9139.5000,13176.0000,12415.0000,15606.0000,14458.0000,13491.5000,9433.5000,13457.0000,11674.0000,11051.0000,12602.5000,11840.0000
12984.0000,12446.5000,10389.5000,9603.5000,14194.5000,13368.0000,16827.0000,15571.0000,14479.5000,9897.0000,14442.0000,12458.0000,11841.5000,13386.0000,12758.5000
13953.0000,13444.0000,11023.5000,10215.5000,15258.5000,14451.5000,18240.5000,16913.5000,15659.0000,10595.5000,15680.5000,13480.5000,12816.0000,14517.5000,13869.0000
15307.5000,14713.0000,11949.5000,11017.5000,16699.0000,15677.0000,19979.5000,18494.5000,16982.5000,11455.0000,17246.5000,14752.5000,13950.5000,15932.5000,15143.5000
16860.0000,16304.0000,12898.5000,11994.5000,18321.0000,17244.0000,22192.0000,20589.0000,18945.0000,12490.5000,19002.5000,16335.5000,15501.0000,17515.5000,16770.0000
18821.5000,18167.0000,14295.5000,13271.5000,20486.0000,19234.0000,24835.5000,23176.0000,21051.5000,13677.5000,21430.0000,18334.5000,17421.5000,19558.0000,18821.5000
21182.0000,20395.5000,15886.5000,14742.5000,23140.5000,21764.0000,28145.5000,26189.5000,23767.5000,15328.0000,24235.5000,20778.5000,19647.0000,22230.0000,21254.5000
24313.5000,23464.0000,17989.5000,16597.0000,26405.0000,24934.5000,32287.0000,30065.0000,27128.0000,17340.5000,27863.0000,23654.0000,22627.0000,25378.5000,24376.0000
28069.0000,27138.0000,20591.0000,19206.5000,30485.0000,28656.5000,37037.5000,34742.0000,31240.0000,19862.5000,32138.5000,27475.5000,26208.0000,29276.0000,28077.0000
32584.5000,31517.5000,23701.5000,22071.5000,35091.5000,33162.5000,42917.5000,40140.5000,36144.5000,22677.5000,37481.5000,31783.0000,30466.0000,34057.0000,32717.0000
37725.0000,36364.5000,27356.5000,25680.0000,40527.0000,38516.5000,49387.5000,46487.0000,41801.0000,26292.0000,43359.0000,36992.0000,35308.5000,39383.5000,37819.0000
43305.5000,41939.5000,31365.0000,29610.0000,46422.0000,44058.5000,56344.5000,53116.0000,47706.5000,30125.0000,49802.0000,42428.5000,40835.0000,45109.5000,43452.5000
48827.5000,47317.5000,35681.5000,33735.5000,51918.0000,49623.0000,62636.5000,59480.5000,53374.0000,33975.5000,56041.0000,47738.0000,46059.5000,50662.0000,48779.0000
53153.5000,51611.0000,39197.0000,37037.5000,56242.0000,53830.5000,64674.0000,64182.5000,57595.5000,37149.5000,60442.0000,52076.5000,50195.0000,55032.5000,52651.5000
55785.5000,53922.5000,41406.0000,39165.0000,58271.0000,56020.5000,64600.0000,64600.0000,59682.5000,39006.5000,62789.0000,54048.5000,52161.0000,57327.5000,54999.5000
54882.0000,53446.5000,41723.0000,39487.0000,57372.0000,55292.5000,64671.0000,64544.0000,58512.0000,38795.5000,61589.0000,53091.5000,51393.0000,56590.0000,54090.5000
51466.0000,49627.5000,39730.0000,37352.0000,53450.5000,51410.5000,62332.0000,59761.0000,54261.5000,36574.0000,56846.0000,49413.5000,47791.0000,52692.0000,50360.5000
45171.5000,43629.5000,35446.5000,33305.5000,46872.0000,45039.5000,54406.5000,51966.0000,47433.5000,32427.5000,49570.0000,43143.0000,41547.5000,46141.5000,43956.5000
38132.5000,36639.5000,30030.0000,28194.5000,39393.0000,37610.5000,45406.0000,43424.0000,39836.0000,27485.0000,41424.0000,36127.5000,34574.0000,38773.0000,36785.5000
30912.0000,29579.5000,24722.0000,23137.0000,32091.0000,30620.0000,36922.0000,35057.0000,32319.5000,22588.0000,33148.5000,29213.0000,27839.0000,31570.5000,29809.0000
24863.5000,23885.0000,20134.5000,18825.0000,25947.0000,24655.5000,29983.5000,28242.5000,26310.5000,18373.0000,26763.5000,23413.0000,22270.0000,25365.0000,23988.0000
20347.0000,19462.0000,16592.5000,15469.0000,21361.0000,20313.0000,24462.5000,23087.5000,21508.5000,15208.5000,21919.5000,19125.0000,18246.0000,20757.5000,19634.5000
17108.5000,16318.0000,14069.5000,13058.5000,17973.5000,17062.0000,20609.5000,19520.5000,18244.5000,12987.0000,18368.5000,16002.0000,15270.0000,17405.0000,16489.5000
14876.5000,14229.5000,12484.5000,11477.0000,15757.0000,14987.5000,18130.0000,17010.0000,15949.5000,11446.5000,16114.5000,14007.0000,13357.0000,15249.5000,14355.0000
13607.5000,13040.0000,11364.0000,10595.0000,14377.5000,13608.0000,16656.0000,15669.5000,14647.0000,10550.5000,14736.5000,12821.0000,12258.0000,13893.0000,13132.0000
12779.5000,12276.5000,10832.0000,9924.5000,13599.0000,12866.5000,15620.0000,14636.5000,13790.5000,9971.5000,13940.0000,12095.0000,11532.5000,13117.5000,12362.0000
12164.5000,11693.0000,10298.5000,9565.0000,12915.0000,12341.5000,14836.5000,14046.5000,13115.5000,9572.0000,13256.0000,11563.0000,10997.0000,12413.0000,11737.5000
11640.5000,11087.5000,9779.5000,9126.0000,12388.5000,11672.0000,14138.0000,13309.5000,12458.0000,9068.0000,12585.5000,11053.0000,10429.5000,11789.0000,11257.5000
10949.5000,10412.5000,9311.5000,8607.0000,11577.5000,11082.5000,13308.0000,12451.5000,11788.0000,8654.5000,11752.5000,10223.5000,9843.5000,11049.5000,10559.0000
10322.0000,9778.5000,8868.0000,8163.0000,11032.5000,10444.0000,12622.5000,11864.0000,11096.5000,8246.5000,11288.0000,9770.5000,9254.0000,10414.5000,9930.5000
9828.5000,9332.0000,8454.0000,7788.5000,10525.0000,9946.0000,11996.5000,11275.5000,10597.5000,7905.0000,10622.5000,9279.5000,8812.5000,10002.5000,9487.0000
9512.0000,9059.0000,8225.0000,7583.5000,10136.5000,9635.0000,11570.0000,10879.0000,10299.5000,7671.0000,10344.0000,8925.5000,8503.0000,9664.0000,9065.0000
9253.0000,8848.0000,8035.5000,7417.5000,9850.5000,9381.5000,11252.5000,10617.0000,10063.0000,7457.0000,9988.0000,8707.5000,8268.5000,9326.0000,8875.0000
9150.0000,8698.5000,7938.5000,7276.5000,9841.5000,9251.0000,11105.0000,10434.0000,9921.5000,7364.5000,9886.0000,8631.5000,8136.5000,9210.5000,8811.0000
9070.5000,8756.0000,7937.0000,7286.0000,9832.0000,9288.0000,11164.0000,10486.0000,9933.5000,7407.5000,9788.5000,8607.0000,8150.5000,9159.0000,8730.5000
9192.5000,8692.5000,7891.0000,7367.0000,9835.0000,9301.0000,11190.5000,10586.0000,9896.0000,7352.0000,9956.0000,8562.5000,8141.5000,9305.0000,8838.0000
9206.0000,8900.0000,8002.0000,7381.0000,9939.5000,9364.0000,11274.0000,10599.5000,10010.0000,7441.0000,10011.0000,8703.5000,8227.0000,9394.5000,8938.0000
9371.0000,9027.5000,8082.0000,7488.5000,10039.5000,9585.0000,11488.5000,10788.5000,10116.0000,7537.5000,10256.5000,8894.0000,8450.5000,9488.0000,9119.0000
9625.5000,9253.0000,8330.5000,7647.5000,10280.0000,9755.5000,11712.0000,11036.5000,10376.5000,7707.0000,10477.0000,9126.5000,8715.5000,9799.0000,9274.5000
9932.5000,9492.5000,8427.0000,7866.5000,10569.5000,10035.0000,11984.5000,11321.0000,10600.0000,7984.0000,10828.0000,9324.5000,8965.0000,10088.5000,9492.5000
10154.0000,9694.5000,8663.5000,8104.5000,10851.5000,10313.0000,12364.5000,11695.5000,10889.5000,8064.5000,11090.0000,9665.5000,9234.5000,10408.5000,9837.0000
10481.0000,10057.0000,8968.0000,8269.5000,11172.0000,10563.0000,12661.5000,11964.0000,11221.5000,8289.0000,11414.5000,9932.5000,9486.0000,10642.0000,10077.5000
10791.0000,10316.0000,9102.0000,8472.5000,11351.0000,10898.5000,12971.0000,12225.0000,11430.0000,8472.0000,11712.5000,10194.0000,9715.0000,11023.5000,10334.5000
10908.0000,10478.5000,9250.5000,8601.0000,11516.0000,11044.0000,13109.0000,12444.0000,11707.5000,8611.5000,11853.5000,10373.0000,9902.5000,11134.5000,10597.0000
10960.0000,10533.0000,9318.5000,8647.0000,11581.0000,11198.5000,13256.0000,12543.0000,11837.5000,8607.0000,11970.5000,10473.5000,9997.0000,11301.5000,10636.5000
11169.0000,10629.0000,9417.5000,8802.0000,11780.5000,11138.5000,13516.5000,12714.5000,11911.5000,8674.5000,12133.5000,10561.5000,10083.0000,11374.0000,10808.0000
11097.5000,10685.0000,9450.0000,8709.5000,11792.5000,11245.5000,13446.0000,12772.5000,11930.0000,8660.5000,12062.5000,10557.5000,10135.5000,11308.5000,10716.0000
11117.5000,10669.5000,9380.0000,8639.5000,11775.5000,11259.0000,13478.0000,12700.5000,11852.0000,8745.5000,12067.0000,10594.0000,10065.5000,11391.0000,10830.0000
11033.5000,10461.0000,9275.0000,8609.0000,11710.5000,11087.5000,13416.5000,12603.5000,11798.0000,8567.0000,11985.0000,10429.5000,10017.0000,11222.0000,10725.0000
10891.5000,10489.0000,9186.0000,8471.5000,11573.5000,11065.5000,13289.0000,12543.0000,11814.5000,8484.0000,11906.5000,10305.0000,9802.5000,11134.5000,10636.5000
10682.0000,10299.0000,9028.5000,8353.0000,11380.0000,10830.0000,13055.0000,12286.0000,11502.0000,8442.0000,11614.5000,10124.5000,9671.5000,10922.5000,10427.0000
10589.5000,10146.5000,8853.5000,8261.0000,11317.5000,10700.5000,13038.0000,12203.0000,11420.5000,8340.5000,11580.0000,10047.0000,9472.0000,10799.5000,10212.0000
10417.5000,9939.0000,8751.5000,8036.0000,11096.0000,10529.5000,12757.5000,12058.0000,11266.5000,8183.0000,11246.5000,9865.0000,9364.5000,10627.5000,10136.5000
10309.5000,9902.5000,8630.0000,8019.0000,10942.5000,10423.5000,12667.5000,11858.0000,11189.5000,8158.0000,11208.0000,9775.5000,9320.0000,10519.5000,9946.0000
10091.0000,9701.0000,8560.0000,7869.0000,10781.0000,10262.5000,12464.5000,11682.0000,10926.0000,7991.5000,11064.5000,9610.5000,9063.5000,10344.0000,9750.0000
9974.0000,9553.5000,8432.5000,7786.0000,10731.5000,10253.0000,12385.5000,11587.5000,10840.0000,7881.0000,10929.0000,9433.0000,9042.0000,10162.5000,9749.0000
9909.5000,9403.5000,8291.0000,7682.0000,10560.0000,10021.0000,12297.5000,11469.0000,10694.5000,7795.5000,10785.5000,9329.0000,8884.5000,10034.5000,9493.5000
9707.0000,9514.0000,8332.5000,7671.5000,10528.0000,10023.5000,12139.0000,11343.5000,10695.5000,7789.5000,10695.0000,9302.0000,8869.0000,10024.0000,9521.5000
9745.5000,9327.5000,8282.0000,7593.5000,10514.0000,9983.5000,12111.5000,11349.5000,10691.5000,7771.0000,10670.0000,9234.5000,8756.0000,9959.5000,9469.5000
9706.5000,9316.5000,8240.0000,7605.5000,10449.0000,9910.5000,12110.5000,11376.0000,10694.0000,7758.5000,10641.0000,9219.5000,8710.5000,9918.5000,9424.5000
9705.5000,9272.0000,8184.5000,7576.0000,10457.5000,9875.5000,12135.5000,11322.5000,10628.5000,7703.0000,10720.0000,9217.0000,8741.0000,9954.5000,9449.0000
9793.5000,9371.0000,8198.5000,7627.0000,10602.5000,10036.0000,12259.5000,11435.0000,10806.5000,7770.0000,10785.5000,9340.0000,8765.0000,10060.5000,9473.5000
9847.5000,9453.5000,8278.5000,7561.5000,10662.5000,9943.5000,12349.0000,11506.5000,10835.5000,7790.5000,10782.0000,9337.5000,8828.0000,10035.0000,9562.5000
9964.0000,9612.0000,8307.5000,7688.5000,10766.0000,10209.5000,12578.0000,11684.0000,10923.5000,7875.0000,10989.0000,9477.0000,8995.0000,10140.0000,9690.0000
10111.0000,9723.0000,8470.0000,7762.0000,10995.0000,10334.0000,12906.0000,12011.5000,11199.0000,8086.0000,11191.5000,9651.5000,9140.5000,10393.0000,9934.5000
