SP_14.csv,SP_15.csv,SP_16.csv,SP_17.csv,SP_18.csv,SP_19.csv,SP_20.csv,SP_21.csv,SP_22.csv,SP_23.csv,SP_24.csv,SP_25.csv,SP_26.csv,SP_27.csv
5498.0000,4670.5000,4508.0000,4354.5000,4460.5000,4426.0000,4125.5000,3878.5000,3879.0000,4011.5000,4156.5000,4873.0000,4611.5000,4471.5000
5564.5000,4798.5000,4583.5000,4364.5000,4477.0000,4471.5000,4235.0000,3876.5000,3891.0000,4091.5000,4147.5000,4925.5000,4625.5000,4460.0000
5633.5000,4829.0000,4584.5000,4421.5000,4499.0000,4498.0000,4198.5000,3956.5000,3936.5000,4077.5000,4148.0000,4922.5000,4668.0000,4480.5000
5715.5000,4912.0000,4750.5000,4443.5000,4535.0000,4557.5000,4361.0000,3958.0000,3974.5000,4081.5000,4175.0000,4991.0000,4741.5000,4480.0000
5773.0000,4918.5000,4771.5000,4469.5000,4618.5000,4591.5000,4323.0000,3971.0000,4012.5000,4116.0000,4194.5000,5036.0000,4751.0000,4545.5000
5730.0000,4968.5000,4747.5000,4553.0000,4582.0000,4623.5000,4406.5000,4015.5000,4000.5000,4048.0000,4216.0000,5050.5000,4774.5000,4577.5000
5759.5000,4928.0000,4733.0000,4491.0000,4558.5000,4606.0000,4322.0000,3995.5000,3985.5000,4107.5000,4188.5000,5018.5000,4772.5000,4572.0000
5701.0000,4878.0000,4672.0000,4376.0000,4506.0000,4538.0000,4230.5000,3950.0000,3964.0000,4121.5000,4143.0000,4956.5000,4643.5000,4538.5000
5681.0000,4862.0000,4690.5000,4481.0000,4565.5000,4526.5000,4314.5000,3966.5000,3965.5000,4103.5000,4202.5000,4893.5000,4638.5000,4539.0000
5754.5000,4934.0000,4716.5000,4429.0000,4543.0000,4507.0000,4279.5000,4002.0000,3996.5000,4105.5000,4169.0000,4960.5000,4653.0000,4505.0000
5831.5000,4930.0000,4678.0000,4458.5000,4556.0000,4573.5000,4305.5000,4014.0000,4013.5000,4152.5000,4201.0000,5021.5000,4694.5000,4529.0000
5766.0000,4952.0000,4701.5000,4528.5000,4613.0000,4614.5000,4339.5000,4029.0000,4031.0000,4117.0000,4232.0000,4998.0000,4766.0000,4517.0000
5905.0000,5095.5000,4835.5000,4580.0000,4722.0000,4719.0000,4479.0000,4142.0000,4078.5000,4193.5000,4306.0000,5151.0000,4904.5000,4651.0000
6035.5000,5120.5000,4835.0000,4583.0000,4677.0000,4677.0000,4489.5000,4160.5000,4108.0000,4256.5000,4315.0000,5138.5000,4837.0000,4675.5000
6117.0000,5183.0000,4926.0000,4633.0000,4765.0000,4789.0000,4575.5000,4208.0000,4186.0000,4330.5000,4356.0000,5159.0000,4980.0000,4767.0000
6269.5000,5347.5000,5086.5000,4734.0000,4827.0000,4849.0000,4650.5000,4304.5000,4303.5000,4362.0000,4413.5000,5290.0000,4986.5000,4772.5000
6480.5000,5560.0000,5113.0000,4823.0000,4957.0000,4932.5000,4871.0000,4466.0000,4411.0000,4455.0000,4539.0000,5293.5000,5040.5000,4783.5000
6656.0000,5660.0000,5283.5000,5003.0000,5044.5000,5012.5000,5005.5000,4534.0000,4507.5000,4563.5000,4569.0000,5433.5000,5083.5000,4908.5000
6874.5000,5833.0000,5324.0000,5094.5000,5178.0000,5204.5000,5178.0000,4684.5000,4626.0000,4675.5000,4676.5000,5525.0000,5252.0000,5041.0000
7076.0000,6021.0000,5507.5000,5258.0000,5317.0000,5291.5000,5277.5000,4776.0000,4710.5000,4778.0000,4742.5000,5661.0000,5301.0000,5104.0000
7094.5000,6016.5000,5578.0000,5264.5000,5321.5000,5314.5000,5288.0000,4786.0000,4741.0000,4705.0000,4666.5000,5637.5000,5257.0000,5066.0000
7172.0000,6081.0000,5601.5000,5266.5000,5348.0000,5357.0000,5306.5000,4852.5000,4770.5000,4769.0000,4746.5000,5651.5000,5299.0000,5179.5000
7095.5000,5927.5000,5488.5000,5226.0000,5271.0000,5303.0000,5202.5000,4753.5000,4723.0000,4760.0000,4701.0000,5525.0000,5211.5000,5031.5000
7077.5000,5967.0000,5518.0000,5213.5000,5308.0000,5312.5000,5245.5000,4785.0000,4684.0000,4731.0000,4717.0000,5592.0000,5256.0000,5089.5000
7006.0000,5967.5000,5480.0000,5188.0000,5254.5000,5309.0000,5193.5000,4743.0000,4692.5000,4684.0000,4684.5000,5520.0000,5195.5000,4947.0000
7090.5000,5948.5000,5506.5000,5235.5000,5278.0000,5223.5000,5171.0000,4764.0000,4692.5000,4733.5000,4737.5000,5432.5000,5169.5000,4986.0000
7038.5000,5961.5000,5522.5000,5210.0000,5264.0000,5280.0000,5206.0000,4688.0000,4721.0000,4704.5000,4692.0000,5447.5000,5118.5000,4850.0000
7182.0000,6063.5000,5620.5000,5336.0000,5381.5000,5370.0000,5267.0000,4837.5000,4740.0000,4717.0000,4813.0000,5466.5000,5159.0000,4888.0000
7260.0000,6177.0000,5659.5000,5351.0000,5428.5000,5471.0000,5432.5000,4867.0000,4833.0000,4770.5000,4816.0000,5523.5000,5204.0000,4940.5000
7381.0000,6302.0000,5794.5000,5432.5000,5524.5000,5553.0000,5417.0000,4937.0000,4929.5000,4890.5000,4798.0000,5573.5000,5155.0000,4929.0000
7515.0000,6341.5000,5771.0000,5510.0000,5552.5000,5529.5000,5554.0000,5021.5000,4977.5000,4962.5000,4890.5000,5600.0000,5279.0000,5024.5000
7598.0000,6403.5000,5826.0000,5508.0000,5613.5000,5576.5000,5529.5000,5091.0000,5007.5000,4989.0000,4942.0000,5644.0000,5223.5000,5084.0000
7598.0000,6459.5000,5850.0000,5511.0000,5578.5000,5587.0000,5621.0000,5138.0000,4989.0000,4970.0000,4991.0000,5694.5000,5304.5000,5069.5000
7675.0000,6481.0000,5916.5000,5516.0000,5591.5000,5609.5000,5666.0000,5157.0000,5073.5000,5020.5000,4974.5000,5748.5000,5398.0000,5174.5000
7823.0000,6540.0000,6050.5000,5666.5000,5742.5000,5656.5000,5775.5000,5220.5000,5146.5000,5058.5000,5036.0000,5831.0000,5490.0000,5242.5000
7789.5000,6625.5000,6054.5000,5639.0000,5716.0000,5701.5000,5701.5000,5228.0000,5121.5000,5036.5000,5019.5000,5916.0000,5558.5000,5292.5000
7756.5000,6536.5000,6017.0000,5600.5000,5725.5000,5595.0000,5779.0000,5198.5000,5128.0000,5054.5000,5058.5000,5950.5000,5598.5000,5343.0000
7593.5000,6328.5000,5880.5000,5505.5000,5537.0000,5496.5000,5574.5000,5081.5000,4961.0000,4971.0000,4882.0000,5880.0000,5424.0000,5197.0000
7176.0000,6165.0000,5661.5000,5342.0000,5372.0000,5270.5000,5356.5000,4818.0000,4731.0000,4765.0000,4773.0000,5608.0000,5284.5000,5009.5000
6850.0000,5758.5000,5292.5000,5003.5000,5071.0000,5130.5000,5063.0000,4640.5000,4527.0000,4581.0000,4567.5000,5337.0000,4965.0000,4764.5000
6546.0000,5471.0000,5111.5000,4832.5000,4937.0000,4969.5000,4817.5000,4420.0000,4343.5000,4451.5000,4403.0000,5214.0000,4789.5000,4616.5000
6255.0000,5275.5000,4928.5000,4648.0000,4697.0000,4734.5000,4608.0000,4202.5000,4252.5000,4290.5000,4347.0000,5084.5000,4743.0000,4556.0000
6000.0000,5101.0000,4752.5000,4509.0000,4598.5000,4629.5000,4537.0000,4114.0000,4108.5000,4139.5000,4175.5000,4941.0000,4596.5000,4479.5000
5812.5000,4938.5000,4674.5000,4457.0000,4559.5000,4603.0000,4376.0000,4018.0000,4017.5000,4082.0000,4186.5000,4785.5000,4591.0000,4383.5000
5696.0000,4834.0000,4572.0000,4422.5000,4472.5000,4472.5000,4277.0000,3961.5000,3944.0000,4012.5000,4089.5000,4734.5000,4453.5000,4310.5000
5565.0000,4846.5000,4512.0000,4360.0000,4392.5000,4440.5000,4162.0000,3921.5000,3854.5000,3975.5000,4075.5000,4709.0000,4437.0000,4221.0000
5500.0000,4754.5000,4500.5000,4297.5000,4387.5000,4379.0000,4201.0000,3868.0000,3839.5000,3977.0000,4056.5000,4658.0000,4363.5000,4252.0000
5507.5000,4688.5000,4452.0000,4235.0000,4365.0000,4372.0000,4136.0000,3854.5000,3838.5000,3941.0000,4023.5000,4603.0000,4379.0000,4197.0000
5358.5000,4656.5000,4476.0000,4226.0000,4319.5000,4324.0000,4084.0000,3758.0000,3784.5000,3934.0000,4054.5000,4692.0000,4369.0000,4213.5000
5352.0000,4619.0000,4372.0000,4203.0000,4230.0000,4304.5000,3994.5000,3779.0000,3735.0000,3860.0000,3973.5000,4579.0000,4329.5000,4180.0000
5303.5000,4556.0000,4322.0000,4167.5000,4256.5000,4284.5000,3977.5000,3681.0000,3741.5000,3813.5000,3973.0000,4566.0000,4338.0000,4161.0000
5292.5000,4549.5000,4302.5000,4152.0000,4258.5000,4271.0000,3995.5000,3707.0000,3683.0000,3820.5000,3925.0000,4566.0000,4340.0000,4160.0000
5290.5000,4533.0000,4353.5000,4167.0000,4254.5000,4278.0000,3924.0000,3704.5000,3695.0000,3844.5000,3942.0000,4566.5000,4354.0000,4186.5000
5256.5000,4587.0000,4372.0000,4217.0000,4261.5000,4275.0000,3958.0000,3683.0000,3753.0000,3837.5000,3953.5000,4522.5000,4292.5000,4151.5000
5276.0000,4583.0000,4299.5000,4175.5000,4287.5000,4300.5000,4002.0000,3752.5000,3723.0000,3814.0000,3939.0000,4507.0000,4239.0000,4154.5000
5365.0000,4601.5000,4415.0000,4264.5000,4310.5000,4346.0000,4013.0000,3764.0000,3757.5000,3947.5000,3962.0000,4553.5000,4231.5000,4195.5000
5382.0000,4703.5000,4434.0000,4250.0000,4312.0000,4395.0000,4045.5000,3775.5000,3804.0000,3908.0000,4033.0000,4607.5000,4351.5000,4195.0000
5432.5000,4699.0000,4498.5000,4289.5000,4390.5000,4441.0000,4102.0000,3794.5000,3813.0000,3906.5000,4038.5000,4595.0000,4356.5000,4212.0000
5445.0000,4678.0000,4442.0000,4294.5000,4441.0000,4420.5000,4111.0000,3848.5000,3864.0000,3940.0000,4065.0000,4575.0000,4332.0000,4230.0000
5517.0000,4759.5000,4505.0000,4387.0000,4452.5000,4505.5000,4144.0000,3864.5000,3917.0000,4020.5000,4051.0000,4632.0000,4398.0000,4255.5000
5539.5000,4761.0000,4545.5000,4343.0000,4408.5000,4470.0000,4159.0000,3889.5000,3849.0000,3949.0000,4088.0000,4590.0000,4367.5000,4197.5000
5560.5000,4813.5000,4525.0000,4331.0000,4394.5000,4446.5000,4196.5000,3929.5000,3878.0000,3963.0000,4117.0000,4642.5000,4425.5000,4195.5000
5544.5000,4787.5000,4495.0000,4307.0000,4476.5000,4548.5000,4136.0000,3870.5000,3899.0000,4021.5000,4138.5000,4597.0000,4401.0000,4254.5000
5582.5000,4739.5000,4575.0000,4359.5000,4392.5000,4472.5000,4178.0000,3899.0000,3872.5000,4022.5000,4070.0000,4620.0000,4346.0000,4164.5000
5480.0000,4735.0000,4511.5000,4335.5000,4464.5000,4484.0000,4082.5000,3812.5000,3869.5000,3995.0000,4114.0000,4620.5000,4303.0000,4152.5000
5438.5000,4746.0000,4458.5000,4290.0000,4468.5000,4484.0000,4117.0000,3830.5000,3871.0000,3976.0000,4082.0000,4552.5000,4346.0000,4136.0000
5468.5000,4697.0000,4460.5000,4371.0000,4446.5000,4482.0000,4102.5000,3818.5000,3820.0000,3981.0000,4036.0000,4552.5000,4311.0000,4175.0000
5355.0000,4646.5000,4378.0000,4299.5000,4369.5000,4429.5000,4029.0000,3797.0000,3797.5000,3918.0000,4050.0000,4469.0000,4278.0000,4132.5000
5304.5000,4653.5000,4468.5000,4292.5000,4411.5000,4463.0000,4050.5000,3768.5000,3794.5000,3856.5000,4051.0000,4489.5000,4252.5000,4087.0000
5286.5000,4616.5000,4385.5000,4249.0000,4417.5000,4425.0000,4029.5000,3786.5000,3767.5000,3912.0000,4005.0000,4484.5000,4294.5000,4124.0000
5327.5000,4626.5000,4396.0000,4281.5000,4326.0000,4417.0000,3992.0000,3794.5000,3768.0000,3945.5000,4029.0000,4532.5000,4239.5000,4109.5000
5335.5000,4644.0000,4398.0000,4279.5000,4398.5000,4380.0000,3994.0000,3757.5000,3819.0000,3918.5000,4023.0000,4499.5000,4255.5000,4142.5000
5252.0000,4578.0000,4344.0000,4260.5000,4371.5000,4407.5000,4018.0000,3778.0000,3810.0000,3863.0000,4030.5000,4425.5000,4203.5000,4022.5000
5247.0000,4628.5000,4401.5000,4276.0000,4400.5000,4430.0000,4022.5000,3743.5000,3778.0000,3865.0000,4070.5000,4474.5000,4239.0000,4093.5000
5304.5000,4619.5000,4370.0000,4303.0000,4313.0000,4391.5000,3964.0000,3751.0000,3742.0000,3912.5000,3964.0000,4484.0000,4213.5000,4081.0000
5353.5000,4599.5000,4386.0000,4281.5000,4380.0000,4417.0000,4036.0000,3748.0000,3847.0000,3872.5000,4056.5000,4528.5000,4247.5000,4100.0000
5255.0000,4595.5000,4387.5000,4238.0000,4366.0000,4412.0000,4028.0000,3768.0000,3755.5000,3873.5000,4048.5000,4454.0000,4212.5000,4129.0000
5248.5000,4590.5000,4394.5000,4251.0000,4393.0000,4442.5000,3924.5000,3720.5000,3740.5000,3848.5000,3989.5000,4458.0000,4234.0000,4095.0000
5226.5000,4565.0000,4378.5000,4265.0000,4347.5000,4406.0000,3935.0000,3691.5000,3764.5000,3809.5000,4000.5000,4409.0000,4242.0000,4035.0000
5247.5000,4548.0000,4386.5000,4279.0000,4398.5000,4399.0000,3951.5000,3719.5000,3753.5000,3813.0000,3938.5000,4460.0000,4190.5000,4014.5000
5314.5000,4560.5000,4346.0000,4240.0000,4433.5000,4451.5000,3915.0000,3788.0000,3737.0000,3891.5000,4015.0000,4289.0000,4169.5000,4050.0000
5295.5000,4612.0000,4402.5000,4308.5000,4468.0000,4490.5000,3962.5000,3737.5000,3781.5000,3887.0000,4047.0000,4395.0000,4189.0000,3989.5000
5239.0000,4617.5000,4435.5000,4275.0000,4386.5000,4478.5000,3976.5000,3770.5000,3791.0000,3911.5000,4064.0000,4437.5000,4194.0000,4087.5000
5279.5000,4553.5000,4409.5000,4301.5000,4369.5000,4508.0000,3916.5000,3779.5000,3786.0000,3796.0000,4085.0000,4436.0000,4158.5000,4029.5000
5306.5000,4661.0000,4400.0000,4333.5000,4471.0000,4473.0000,4005.0000,3779.5000,3839.5000,3917.0000,4089.0000,4446.0000,4207.0000,4092.5000
5357.0000,4653.0000,4393.0000,4368.5000,4454.0000,4510.5000,3976.0000,3786.5000,3833.0000,3859.0000,4146.5000,4465.0000,4238.5000,4080.5000
5423.5000,4682.5000,4507.0000,4419.5000,4479.5000,4558.5000,4070.5000,3786.0000,3839.0000,3934.0000,4107.0000,4479.0000,4256.0000,4104.5000
5422.5000,4689.0000,4457.0000,4387.5000,4483.5000,4598.0000,3994.5000,3818.0000,3869.0000,3943.5000,4222.5000,4446.5000,4234.5000,4172.5000
5329.5000,4673.0000,4491.5000,4365.5000,4481.5000,4550.0000,4056.0000,3816.5000,3874.0000,3905.0000,4153.5000,4492.5000,4173.5000,4111.0000
5266.0000,4572.0000,4375.5000,4239.5000,4401.0000,4435.5000,3897.0000,3740.0000,3734.0000,3789.0000,4063.0000,4375.0000,4184.0000,4062.5000
5143.5000,4475.0000,4338.0000,4246.5000,4339.0000,4366.5000,3869.5000,3640.5000,3698.5000,3783.5000,4023.0000,4305.5000,4118.0000,4002.0000
5111.0000,4437.5000,4267.5000,4273.5000,4369.0000,4467.0000,3799.5000,3698.5000,3762.0000,3800.5000,3970.0000,4299.5000,4148.5000,4012.0000
5055.0000,4436.5000,4287.0000,4210.0000,4311.5000,4419.0000,3781.5000,3606.0000,3736.5000,3826.5000,4022.5000,4310.5000,4031.5000,3948.5000
5020.0000,4401.0000,4237.0000,4245.0000,4297.0000,4376.0000,3724.0000,3645.5000,3650.5000,3736.5000,3990.5000,4228.5000,4042.5000,3914.0000
5015.0000,4417.0000,4275.0000,4201.0000,4322.0000,4366.0000,3753.5000,3594.0000,3634.0000,3779.0000,4025.5000,4174.0000,4026.5000,3933.5000
5039.0000,4378.5000,4218.0000,4174.0000,4268.0000,4327.5000,3730.0000,3594.5000,3644.5000,3715.0000,3956.0000,4128.5000,4038.5000,3872.5000
5085.5000,4427.5000,4264.5000,4254.0000,4311.0000,4352.5000,3734.5000,3594.5000,3684.0000,3716.0000,3908.5000,4195.0000,3982.0000,3881.5000
5087.5000,4452.0000,4256.0000,4243.0000,4309.5000,4428.5000,3774.0000,3664.0000,3679.0000,3724.0000,3965.5000,4209.5000,4006.0000,3905.0000
5171.5000,4436.5000,4368.0000,4226.0000,4367.5000,4414.0000,3834.5000,3617.0000,3646.5000,3791.0000,4017.5000,4251.5000,4074.0000,3929.0000
5134.0000,4500.0000,4316.0000,4248.5000,4341.5000,4408.5000,3815.0000,3652.0000,3716.0000,3789.5000,3997.0000,4237.0000,4042.5000,3977.0000
5125.5000,4474.5000,4272.5000,4263.0000,4313.5000,4418.5000,3804.5000,3652.0000,3656.5000,3811.5000,3948.5000,4293.0000,4048.5000,3924.5000
5135.0000,4422.0000,4268.0000,4192.0000,4285.5000,4421.0000,3823.0000,3628.0000,3659.5000,3763.5000,3951.0000,4279.5000,4078.0000,3962.0000
5058.5000,4422.0000,4242.0000,4222.5000,4284.5000,4359.5000,3739.0000,3621.0000,3662.0000,3734.0000,3943.0000,4177.0000,4063.0000,3906.5000
5054.0000,4442.0000,4256.5000,4165.0000,4311.0000,4380.5000,3778.0000,3624.0000,3697.5000,3741.0000,3919.5000,4157.0000,3960.0000,3932.0000
5048.0000,4403.5000,4223.0000,4122.5000,4227.0000,4333.5000,3758.0000,3596.0000,3672.0000,3729.0000,3939.5000,4180.5000,3952.5000,3870.0000
4993.0000,4340.5000,4194.5000,4137.5000,4228.0000,4337.0000,3689.0000,3578.5000,3614.0000,3726.0000,3949.5000,4149.0000,3967.5000,3827.5000
5034.0000,4364.0000,4226.5000,4106.5000,4260.0000,4293.5000,3678.0000,3547.5000,3608.0000,3654.0000,3882.0000,4195.0000,4009.0000,3891.0000
4941.0000,4338.0000,4228.5000,4081.0000,4262.5000,4267.5000,3704.5000,3564.0000,3592.5000,3684.0000,3875.5000,4156.5000,3984.5000,3871.0000
4974.5000,4374.0000,4197.5000,4107.0000,4239.5000,4354.0000,3688.0000,3574.5000,3581.5000,3753.5000,3917.5000,4233.5000,4022.0000,3797.5000
4937.0000,4262.5000,4182.0000,4076.5000,4185.5000,4341.0000,3708.0000,3467.5000,3624.5000,3684.0000,3897.5000,4146.0000,3963.5000,3809.5000
4929.5000,4324.5000,4184.5000,4059.0000,4237.0000,4276.5000,3703.5000,3575.5000,3596.5000,3678.0000,3901.0000,4126.0000,3943.5000,3803.5000
4930.0000,4332.5000,4180.0000,4034.5000,4180.0000,4263.5000,3735.5000,3558.0000,3578.0000,3751.0000,3894.5000,4145.5000,3888.5000,3808.5000
4965.0000,4305.5000,4194.0000,4079.0000,4218.5000,4271.0000,3705.0000,3540.0000,3628.5000,3675.5000,3909.5000,4160.0000,3935.5000,3840.0000
4972.5000,4319.0000,4231.5000,4096.5000,4187.0000,4287.0000,3744.0000,3544.5000,3608.0000,3704.5000,3892.0000,4183.0000,3946.5000,3876.0000
5035.0000,4375.0000,4158.0000,4075.5000,4199.5000,4335.5000,3697.0000,3585.0000,3599.0000,3701.0000,3898.0000,4179.0000,4025.0000,3800.0000
4985.0000,4411.5000,4205.0000,4079.0000,4206.0000,4321.0000,3753.0000,3564.5000,3627.5000,3758.5000,3950.5000,4208.0000,4053.5000,3865.0000
5021.5000,4358.0000,4178.5000,4048.5000,4180.0000,4291.0000,3702.5000,3540.0000,3624.0000,3627.5000,3882.5000,4189.5000,3999.5000,3855.0000
4916.5000,4347.0000,4140.5000,4038.0000,4169.0000,4225.0000,3645.0000,3522.0000,3554.0000,3674.0000,3828.0000,4101.0000,3972.0000,3876.5000
4938.0000,4347.0000,4097.5000,4029.0000,4098.5000,4180.0000,3625.0000,3505.5000,3531.0000,3632.0000,3823.0000,4065.0000,3924.0000,3809.0000
4868.0000,4273.0000,4111.5000,3993.5000,4047.0000,4226.5000,3674.0000,3505.5000,3545.5000,3652.5000,3837.0000,4099.0000,3903.0000,3826.5000
4859.0000,4206.0000,4049.0000,3918.5000,4089.5000,4119.0000,3618.0000,3433.5000,3430.5000,3592.0000,3765.5000,4060.5000,3866.0000,3784.0000
4822.0000,4220.0000,4051.0000,3879.0000,4045.5000,4075.0000,3560.0000,3354.5000,3462.5000,3566.5000,3760.0000,4010.5000,3885.0000,3770.5000
4782.0000,4146.0000,4000.0000,3843.0000,4006.0000,4080.5000,3555.5000,3353.0000,3401.5000,3545.0000,3698.5000,4079.0000,3830.0000,3713.5000
4754.0000,4120.5000,3986.0000,3881.5000,3953.0000,3998.5000,3563.0000,3370.5000,3436.5000,3563.5000,3704.5000,4091.5000,3805.0000,3761.0000
4655.5000,4047.0000,3955.5000,3836.5000,3897.5000,4031.0000,3510.0000,3339.0000,3383.0000,3502.0000,3630.5000,4060.0000,3869.5000,3716.0000
4667.0000,4128.0000,3921.5000,3796.5000,3934.5000,4027.5000,3481.0000,3328.0000,3337.5000,3497.0000,3669.5000,4075.5000,3831.5000,3728.0000
4579.5000,4030.5000,3854.5000,3752.0000,3918.5000,4027.0000,3482.5000,3262.5000,3389.0000,3498.0000,3600.0000,3981.0000,3838.0000,3712.5000
4619.5000,4003.5000,3892.0000,3792.5000,3863.5000,4002.5000,3447.5000,3297.5000,3312.5000,3469.0000,3654.0000,4000.0000,3756.5000,3646.0000
4581.5000,4007.5000,3903.0000,3836.0000,3850.0000,3916.0000,3393.5000,3322.0000,3327.5000,3482.5000,3592.5000,3968.5000,3798.0000,3667.0000
4685.5000,4047.0000,3875.0000,3800.5000,3876.0000,3916.5000,3458.5000,3337.0000,3342.5000,3407.5000,3662.0000,4009.0000,3792.5000,3662.0000
4617.5000,4043.5000,3894.5000,3727.0000,3874.5000,3950.0000,3472.5000,3234.0000,3300.0000,3460.5000,3602.5000,4002.5000,3832.0000,3697.5000
4702.5000,4107.0000,3930.0000,3813.5000,3969.0000,3969.0000,3511.5000,3317.5000,3370.5000,3469.5000,3650.5000,4049.5000,3857.5000,3728.5000
4627.0000,4064.5000,3876.0000,3768.0000,3890.0000,3941.0000,3469.5000,3351.5000,3388.5000,3435.0000,3638.0000,4032.0000,3845.5000,3710.0000
4696.0000,4138.5000,3935.5000,3807.5000,3871.5000,4020.0000,3528.0000,3310.5000,3385.5000,3527.5000,3610.0000,4036.0000,3790.5000,3648.0000
4739.5000,4096.5000,3972.0000,3802.5000,3958.5000,3966.5000,3539.0000,3395.0000,3448.0000,3513.5000,3640.0000,4002.0000,3840.0000,3699.5000
4785.5000,4124.0000,3936.0000,3839.0000,3935.5000,3986.5000,3523.5000,3380.5000,3368.0000,3485.0000,3593.5000,4020.0000,3859.0000,3714.5000
4848.5000,4245.5000,4060.5000,3882.5000,3968.0000,4000.0000,3626.5000,3412.5000,3471.5000,3546.5000,3719.5000,4141.0000,3904.5000,3766.0000
4992.5000,4279.0000,4056.0000,3944.0000,4002.0000,4078.0000,3672.0000,3478.5000,3500.0000,3586.0000,3685.0000,4151.5000,3895.0000,3733.5000
5084.0000,4425.0000,4199.5000,4044.0000,4087.0000,4131.0000,3786.5000,3602.0000,3647.0000,3692.0000,3756.5000,4244.5000,4015.0000,3903.0000
5158.5000,4478.5000,4212.5000,4025.0000,4085.0000,4168.5000,3850.5000,3667.0000,3600.0000,3700.0000,3792.5000,4217.5000,3997.0000,3903.5000
5285.5000,4540.5000,4288.0000,4137.0000,4232.0000,4210.0000,3919.0000,3683.5000,3738.0000,3734.5000,3861.0000,4289.0000,4050.5000,3948.5000
5270.5000,4541.0000,4257.0000,4075.5000,4188.5000,4218.5000,3948.0000,3702.5000,3729.5000,3739.0000,3790.5000,4242.0000,4080.5000,3873.0000
5314.5000,4604.0000,4257.0000,4107.5000,4177.0000,4217.0000,3947.0000,3734.5000,3684.0000,3726.5000,3839.0000,4300.5000,4042.0000,3910.5000
5280.5000,4525.0000,4199.0000,4095.0000,4145.0000,4118.5000,3866.0000,3687.5000,3562.5000,3731.5000,3797.5000,4240.0000,4016.0000,3848.0000
5179.5000,4412.5000,4125.0000,3979.0000,4059.0000,4097.0000,3865.0000,3579.0000,3569.5000,3680.0000,3746.0000,4235.5000,3937.0000,3826.5000
5028.0000,4282.0000,4020.0000,3883.5000,3949.0000,3982.5000,3747.5000,3479.0000,3504.0000,3511.5000,3587.0000,4126.5000,3911.5000,3803.0000
4837.5000,4215.5000,3928.5000,3777.0000,3883.0000,3882.0000,3549.5000,3385.5000,3370.0000,3451.0000,3578.0000,4008.5000,3777.5000,3673.0000
4706.0000,4056.0000,3857.5000,3702.0000,3728.5000,3817.5000,3532.0000,3277.5000,3320.0000,3355.5000,3432.0000,3968.0000,3733.0000,3635.0000
4694.0000,4034.5000,3808.5000,3615.5000,3753.0000,3759.5000,3525.0000,3259.5000,3279.5000,3344.5000,3454.5000,3916.0000,3723.5000,3597.0000
4738.5000,4008.5000,3825.0000,3626.0000,3701.5000,3791.0000,3526.0000,3289.0000,3288.0000,3371.0000,3434.0000,3958.0000,3747.5000,3613.5000
4836.5000,4130.5000,3897.0000,3753.5000,3688.0000,3844.0000,3604.5000,3369.5000,3314.5000,3421.5000,3527.5000,4033.0000,3830.5000,3666.5000
5040.5000,4235.0000,3965.5000,3760.5000,3831.5000,3840.0000,3755.5000,3434.5000,3407.0000,3483.5000,3536.5000,4133.5000,3897.0000,3706.0000
5311.0000,4506.5000,4204.0000,3984.0000,4028.0000,4065.5000,4037.5000,3655.5000,3614.5000,3693.0000,3684.0000,4320.5000,4050.0000,3906.0000
5807.5000,4811.0000,4487.5000,4223.5000,4257.0000,4302.5000,4284.0000,3960.0000,3822.0000,3839.5000,3905.5000,4566.0000,4251.0000,4097.0000
6400.0000,5326.0000,4821.5000,4600.5000,4584.0000,4521.0000,4726.5000,4246.5000,4170.0000,4170.5000,4114.0000,4835.0000,4465.0000,4293.0000
6843.0000,5682.0000,5087.0000,4819.0000,4824.0000,4846.0000,5112.0000,4598.0000,4423.5000,4377.5000,4272.5000,5065.5000,4731.0000,4412.5000
7156.5000,6009.5000,5368.5000,5035.5000,5107.0000,5012.5000,5331.5000,4735.0000,4619.0000,4493.0000,4417.5000,5222.0000,4831.5000,4578.0000
7135.0000,5965.5000,5311.5000,5049.0000,5021.0000,5018.0000,5207.5000,4734.0000,4645.5000,4525.0000,4399.0000,5217.5000,4766.0000,4596.5000
6814.5000,5716.5000,5116.5000,4910.5000,4876.5000,4811.5000,5074.0000,4539.0000,4418.0000,4266.5000,4280.0000,5025.5000,4696.5000,4428.5000
6327.5000,5307.0000,4762.5000,4581.5000,4538.0000,4536.0000,4594.0000,4212.0000,4162.5000,4046.5000,4041.5000,4754.0000,4423.0000,4235.0000
5704.0000,4820.0000,4378.5000,4178.0000,4224.5000,4225.5000,4192.0000,3844.0000,3775.5000,3806.0000,3791.0000,4502.0000,4175.5000,4002.5000
5286.0000,4453.0000,4115.5000,3922.0000,3882.5000,3950.5000,3875.5000,3569.0000,3557.0000,3569.0000,3556.5000,4207.0000,3955.0000,3772.0000
4934.0000,4134.5000,3886.5000,3704.0000,3763.5000,3727.5000,3634.0000,3363.5000,3326.5000,3375.5000,3397.5000,4015.0000,3757.5000,3666.5000
4680.5000,3992.0000,3747.5000,3542.0000,3594.0000,3611.0000,3502.5000,3239.5000,3221.5000,3286.0000,3323.0000,3952.0000,3636.5000,3533.5000
4586.0000,3873.0000,3592.0000,3439.0000,3520.0000,3520.0000,3368.5000,3145.5000,3115.0000,3171.5000,3245.0000,3807.0000,3561.0000,3408.5000
